'Index';'Force [N]';'Crosshead [mm]';'epsXX [%]';'epsYY [%]'
583;15889.175415;3.833303;-0.033104;0.582806
584;15926.322937;3.841305;-0.033967;0.585244
585;15966.018677;3.846102;-0.036241;0.585066
586;16003.166199;3.852510;-0.031118;0.587595
587;16042.861938;3.862114;-0.032297;0.587716
588;16080.001831;3.866920;-0.028951;0.588911
589;16119.705200;3.873320;-0.029892;0.590301
590;16156.845093;3.879728;-0.031123;0.593266
591;16196.548462;3.887730;-0.031415;0.594120
592;16237.533569;3.892536;-0.030992;0.594760
593;16275.955200;3.902140;-0.031171;0.598082
594;16313.095093;3.906937;-0.032027;0.598550
595;16351.516724;3.914948;-0.032257;0.600294
596;16389.938354;3.921347;-0.031353;0.600746
597;16429.641724;3.927755;-0.032372;0.604056
598;16468.063354;3.932552;-0.032166;0.603785
599;16506.484985;3.940563;-0.032852;0.604662
600;16546.188354;3.946962;-0.033557;0.606886
601;16584.609985;3.953362;-0.031789;0.607916
602;16623.031616;3.961372;-0.032098;0.609709
603;16662.734985;3.966169;-0.030229;0.611438
604;16699.874878;3.972578;-0.027118;0.614118
605;16738.296509;3.980579;-0.032654;0.614169
606;16777.999878;3.986988;-0.034040;0.615178
607;16815.139771;3.994989;-0.033303;0.616905
608;16854.843140;4.001389;-0.034258;0.618438
609;16894.538879;4.007797;-0.034785;0.618833
610;16934.242249;4.015799;-0.032569;0.620376
611;16972.663879;4.020605;-0.026670;0.621371
612;17012.367249;4.027004;-0.035793;0.625042
613;17050.788879;4.035015;-0.029420;0.625589
614;17090.492249;4.041414;-0.032884;0.623665
615;17128.913879;4.046221;-0.037156;0.624653
616;17167.335510;4.052620;-0.032925;0.626224
617;17209.594727;4.060631;-0.040499;0.627697
618;17248.016357;4.067030;-0.035787;0.631579
619;17286.437988;4.073429;-0.034227;0.630574
620;17326.141357;4.079838;-0.030720;0.633227
621;17364.562988;4.087839;-0.037354;0.635627
622;17404.266357;4.094248;-0.032847;0.636816
623;17445.251465;4.099045;-0.035245;0.636268
624;17483.673096;4.107056;-0.044867;0.636487
625;17523.376465;4.115057;-0.037089;0.641553
626;17563.072205;4.121456;-0.033901;0.643502
627;17601.493835;4.126263;-0.033445;0.644499
628;17641.197205;4.134264;-0.032333;0.646515
629;17679.618835;4.139071;-0.034712;0.647147
630;17719.322205;4.147072;-0.035410;0.647884
631;17761.589050;4.153481;-0.035072;0.648799
632;17797.447205;4.159880;-0.036004;0.649582
633;17839.714050;4.167891;-0.034278;0.651161
634;17876.853943;4.172688;-0.033603;0.654064
635;17917.831421;4.180689;-0.034759;0.655116
636;17956.253052;4.188700;-0.034638;0.656909
637;17997.238159;4.193497;-0.034550;0.657928
638;18035.659790;4.201508;-0.033582;0.658932
639;18075.363159;4.209509;-0.035496;0.660021
640;18115.066528;4.215918;-0.032978;0.662601
641;18154.769897;4.222317;-0.036129;0.662488
642;18194.465637;4.228716;-0.030304;0.662431
643;18234.169006;4.235125;-0.034571;0.665839
644;18272.590637;4.241524;-0.035795;0.667586
645;18314.857483;4.249535;-0.036606;0.667620
646;18353.279114;4.254332;-0.034815;0.669510
647;18394.264221;4.260740;-0.037853;0.671540
648;18431.404114;4.267139;-0.033717;0.671099
649;18472.381592;4.273548;-0.033712;0.672270
650;18512.084961;4.279947;-0.038553;0.675787
651;18551.788330;4.284754;-0.029555;0.677098
652;18591.491699;4.292755;-0.038653;0.677749
653;18632.476807;4.299164;-0.038499;0.678845
654;18670.898438;4.305563;-0.038227;0.680474
655;18711.875916;4.311972;-0.032162;0.681771
656;18749.023438;4.318371;-0.037167;0.683606
657;18788.719177;4.326372;-0.035122;0.684427
658;18828.422546;4.332781;-0.040099;0.685519
659;18868.125916;4.339180;-0.037951;0.691219
660;18910.392761;4.345589;-0.036904;0.688599
661;18948.814392;4.353590;-0.032585;0.692559
662;18988.517761;4.358397;-0.030179;0.691073
663;19028.213501;4.368000;-0.034892;0.692765
664;19066.635132;4.374399;-0.034934;0.694685
665;19106.338501;4.379206;-0.043806;0.693197
666;19148.605347;4.388809;-0.036595;0.693571
667;19188.308716;4.393616;-0.041070;0.694629
668;19228.004456;4.401617;-0.033815;0.698375
669;19268.989563;4.408016;-0.038322;0.701033
670;19307.411194;4.414425;-0.040963;0.702589
671;19345.832825;4.422426;-0.044522;0.702884
672;19388.099670;4.427233;-0.035362;0.705803
673;19427.803040;4.435234;-0.036312;0.711242
674;19467.498779;4.440041;-0.040930;0.709523
675;19508.483887;4.446440;-0.026757;0.711666
676;19549.468994;4.456043;-0.039411;0.709078
677;19587.890625;4.462452;-0.038338;0.707664
678;19627.593994;4.467258;-0.038454;0.713880
679;19669.853210;4.473658;-0.036871;0.713482
680;19708.274841;4.480057;-0.037126;0.715527
681;19750.541687;4.488068;-0.037811;0.719338
682;19788.963318;4.494467;-0.034524;0.720036
683;19828.666687;4.502478;-0.034844;0.720389
684;19870.925903;4.507275;-0.031457;0.722396
685;19910.629272;4.515285;-0.038326;0.725135
686;19950.332642;4.520082;-0.036687;0.724789
687;19991.317749;4.526491;-0.034300;0.728404
688;20033.576965;4.534492;-0.038285;0.731519
689;20071.998596;4.539299;-0.040278;0.735672
690;20112.983704;4.547300;-0.036977;0.733821
691;20151.405334;4.553699;-0.048919;0.736120
692;20192.390442;4.561710;-0.033447;0.735339
693;20232.093811;4.568110;-0.033111;0.732673
694;20274.353027;4.572916;-0.031913;0.734362
695;20314.056396;4.580917;-0.029525;0.737676
696;20355.041504;4.587317;-0.043641;0.736808
697;20394.744873;4.593725;-0.035112;0.739102
698;20435.722351;4.600124;-0.039481;0.741887
699;20475.425720;4.608135;-0.042067;0.739596
700;20515.129089;4.614534;-0.040111;0.742300
701;20556.114197;4.620943;-0.038001;0.742475
702;20595.817566;4.627342;-0.037074;0.745086
703;20635.513306;4.633751;-0.040832;0.748914
704;20673.934937;4.641752;-0.038197;0.753335
705;20716.201782;4.648151;-0.038862;0.751784
706;20757.186890;4.656162;-0.044102;0.750098
707;20796.890259;4.662561;-0.041279;0.749395
708;20837.867737;4.667368;-0.041573;0.749635
709;20878.852844;4.673767;-0.038626;0.756329
710;20919.837952;4.680176;-0.039949;0.761941
711;20958.259583;4.688177;-0.037462;0.763208
712;20999.237061;4.696178;-0.043599;0.761369
713;21038.940430;4.700985;-0.037947;0.765239
714;21082.489014;4.708986;-0.039349;0.765558
715;21120.910645;4.715395;-0.037871;0.770947
716;21161.888123;4.721794;-0.039548;0.768452
717;21201.591492;4.728203;-0.039084;0.768893
718;21242.576599;4.734602;-0.038375;0.771266
719;21282.279968;4.742613;-0.038624;0.773423
720;21323.265076;4.747410;-0.039318;0.772820
721;21362.960815;4.752216;-0.040562;0.774213
722;21401.382446;4.760218;-0.040115;0.775604
723;21443.649292;4.768219;-0.039860;0.777265
724;21484.634399;4.773026;-0.038715;0.780390
725;21525.611877;4.779425;-0.034297;0.780655
726;21564.033508;4.785833;-0.055341;0.776612
727;21605.018616;4.793835;-0.035489;0.785290
728;21646.003723;4.801846;-0.042787;0.783999
729;21686.981201;4.808245;-0.041364;0.784245
730;21727.966309;4.813051;-0.038841;0.786803
731;21768.951416;4.819450;-0.038876;0.789879
732;21808.654785;4.827452;-0.038678;0.789646
733;21848.358154;4.833860;-0.031346;0.790360
734;21890.617371;4.841862;-0.039729;0.791210
735;21930.320740;4.848270;-0.039266;0.794895
736;21971.305847;4.854670;-0.041023;0.797030
737;22012.283325;4.861078;-0.040330;0.796460
738;22054.550171;4.867477;-0.039251;0.798983
739;22092.971802;4.875479;-0.040481;0.799942
740;22133.956909;4.880285;-0.040193;0.799857
741;22176.216125;4.886684;-0.042301;0.802167
742;22217.201233;4.893093;-0.043341;0.802549
743;22256.904602;4.901094;-0.038798;0.808319
744;22299.171448;4.909105;-0.044462;0.806175
745;22338.867188;4.912300;-0.040921;0.809726
746;22379.852295;4.921913;-0.040356;0.810594
747;22420.837402;4.926710;-0.039541;0.811025
748;22461.822510;4.934711;-0.041824;0.812869
749;22504.081726;4.942722;-0.037864;0.815026
750;22545.066833;4.945927;-0.041386;0.813818
751;22584.770203;4.955530;-0.040291;0.816437
752;22627.029419;4.961929;-0.042024;0.817540
753;22666.732788;4.968338;-0.040417;0.818659
754;22707.717896;4.974737;-0.038893;0.820910
755;22748.703003;4.982738;-0.037742;0.822865
756;22789.680481;4.989147;-0.041039;0.823899
757;22830.665588;4.995546;-0.038078;0.825848
758;22871.650696;5.000353;-0.043124;0.827500
759;22912.628174;5.006752;-0.041208;0.828915
760;22953.613281;5.013161;-0.040416;0.829717
761;22994.598389;5.019560;-0.042270;0.830816
762;23036.857605;5.027571;-0.042737;0.831608
763;23075.279236;5.035572;-0.040947;0.833008
764;23117.546082;5.040379;-0.042568;0.834746
765;23157.249451;5.048380;-0.038503;0.836023
766;23199.508667;5.054779;-0.042201;0.836785
767;23239.212036;5.062790;-0.040781;0.838968
768;23281.478882;5.067587;-0.045513;0.840437
769;23321.182251;5.073996;-0.041073;0.842258
770;23362.159729;5.081997;-0.040750;0.844321
771;23403.144836;5.086803;-0.042182;0.844574
772;23445.411682;5.094805;-0.042782;0.846963
773;23487.670898;5.101213;-0.041556;0.847771
774;23526.092529;5.107613;-0.039789;0.850112
775;23567.077637;5.115614;-0.039028;0.851397
776;23609.344482;5.122023;-0.043807;0.852014
777;23649.040222;5.130024;-0.043630;0.853333
778;23691.307068;5.136433;-0.041454;0.855249
779;23732.292175;5.142832;-0.042722;0.855757
780;23774.551392;5.147638;-0.043978;0.858166
781;23812.973022;5.154037;-0.042554;0.858415
782;23855.239868;5.162039;-0.042946;0.860829
783;23896.224976;5.170050;-0.043123;0.860548
784;23937.202454;5.173254;-0.040769;0.863245
785;23978.187561;5.181255;-0.047097;0.863834
786;24020.454407;5.187654;-0.044652;0.866556
787;24060.150146;5.194063;-0.044397;0.867635
788;24101.135254;5.203667;-0.044896;0.868548
789;24139.556885;5.208473;-0.045325;0.869833
790;24183.105469;5.216475;-0.042970;0.870471
791;24225.364685;5.222874;-0.046644;0.873217
792;24263.786316;5.229282;-0.042233;0.873999
793;24306.053162;5.235682;-0.042939;0.876003
794;24348.312378;5.240488;-0.043997;0.877260
795;24389.297485;5.246887;-0.043842;0.879205
796;24430.282593;5.254898;-0.041006;0.879371
797;24469.985962;5.259695;-0.043710;0.880716
798;24512.245178;5.267706;-0.043014;0.883116
799;24551.948547;5.272503;-0.041664;0.884701
800;24594.215393;5.280514;-0.042796;0.886555
801;24635.192871;5.286913;-0.041908;0.886140
802;24674.896240;5.293312;-0.044355;0.887186
803;24718.444824;5.299721;-0.048596;0.888857
804;24758.148193;5.306120;-0.063461;0.886337
805;24799.125671;5.312529;-0.043040;0.893486
806;24838.829041;5.318928;-0.043662;0.893515
807;24879.814148;5.326939;-0.041640;0.895110
808;24922.073364;5.334940;-0.043555;0.896940
809;24961.776733;5.339746;-0.037738;0.901307
810;25004.043579;5.344543;-0.050716;0.898702
811;25043.746948;5.354147;-0.050855;0.899624
812;25086.006165;5.358953;-0.046044;0.901815
813;25125.709534;5.368557;-0.045425;0.904104
814;25166.694641;5.373363;-0.049994;0.903274
815;25208.953857;5.379763;-0.045754;0.905956
816;25248.657227;5.387774;-0.045205;0.908082
817;25292.205811;5.394173;-0.043326;0.909990
818;25331.909180;5.402174;-0.044489;0.913159
819;25372.886658;5.408583;-0.044600;0.913665
820;25415.153503;5.414982;-0.044117;0.915208
821;25456.138611;5.418186;-0.044811;0.915401
822;25497.116089;5.427790;-0.046647;0.915709
823;25539.382935;5.434198;-0.043827;0.919333
824;25580.368042;5.440598;-0.044078;0.920572
825;25621.345520;5.447006;-0.044528;0.922220
826;25663.612366;5.455008;-0.042412;0.923750
827;25704.597473;5.459814;-0.046496;0.923345
828;25746.856689;5.464611;-0.044930;0.925188
829;25787.841797;5.472612;-0.046688;0.926894
830;25830.101013;5.479021;-0.046895;0.928596
831;25872.367859;5.487022;-0.046022;0.931458
832;25913.352966;5.493431;-0.045386;0.932498
833;25956.893921;5.501432;-0.045553;0.932383
834;25997.879028;5.507841;-0.042296;0.934501
835;26038.864136;5.514240;-0.042542;0.934808
836;26079.841614;5.520639;-0.049057;0.934672
837;26120.826721;5.527048;-0.049027;0.938765
838;26163.093567;5.533447;-0.043762;0.938248
839;26205.352783;5.541458;-0.048064;0.941554
840;26246.337891;5.546255;-0.046078;0.942872
841;26287.322998;5.554266;-0.042733;0.945989
842;26330.863953;5.559063;-0.044885;0.943509
843;26371.849060;5.565472;-0.046407;0.942739
844;26411.552429;5.571871;-0.044192;0.949159
845;26455.093384;5.579882;-0.049000;0.950164
846;26496.078491;5.586281;-0.048600;0.952832
847;26538.337708;5.594282;-0.041396;0.953835
848;26580.604553;5.600691;-0.047244;0.952151
849;26621.589661;5.605488;-0.044575;0.955898
850;26663.848877;5.615101;-0.043508;0.958507
851;26703.552246;5.619898;-0.046846;0.959885
852;26745.819092;5.629501;-0.045426;0.961530
853;26785.522461;5.632706;-0.047897;0.962666
854;26829.063416;5.642309;-0.045405;0.963340
855;26870.048523;5.648718;-0.045082;0.965408
856;26911.033630;5.655117;-0.045195;0.968758
857;26950.729370;5.661526;-0.043734;0.968468
858;26994.277954;5.667925;-0.047638;0.968671
859;27035.263062;5.675926;-0.050599;0.969953
860;27078.804016;5.682335;-0.047054;0.971473
861;27119.789124;5.688734;-0.044054;0.973710
862;27159.492493;5.695143;-0.047552;0.973315
863;27201.751709;5.701542;-0.051447;0.973942
864;27244.018555;5.706348;-0.045837;0.976823
865;27283.721924;5.714350;-0.044145;0.979978
866;27324.699402;5.720758;-0.040054;0.979509
867;27366.966248;5.727158;-0.041441;0.977381
868;27406.669617;5.733566;-0.041890;0.981343
869;27451.492310;5.739965;-0.048348;0.984771
870;27489.913940;5.747967;-0.042606;0.988657
871;27534.736633;5.752773;-0.053396;0.984742
872;27574.440002;5.760775;-0.044046;0.989021
873;27616.706848;5.767183;-0.043951;0.994086
874;27657.684326;5.773582;-0.047334;0.991356
875;27698.669434;5.779991;-0.046101;0.993244
876;27740.936279;5.787992;-0.045924;0.994283
877;27781.913757;5.794401;-0.045992;0.994662
878;27821.617126;5.800800;-0.047517;0.997306
879;27863.883972;5.807199;-0.047118;0.999395
880;27904.869080;5.813608;-0.045255;0.999722
881;27948.410034;5.820007;-0.044447;1.001195
882;27988.113403;5.829620;-0.045872;1.002306
883;28027.816772;5.834417;-0.047299;1.004875
884;28070.075989;5.842428;-0.048431;1.005570
885;28112.342834;5.848827;-0.047162;1.007980
886;28154.609680;5.855227;-0.050321;1.007931
887;28198.150635;5.861635;-0.050887;1.010319
888;28235.290527;5.868034;-0.047251;1.011319
889;28278.839111;5.876045;-0.048269;1.013473
890;28319.816589;5.882444;-0.046456;1.015830
891;28362.083435;5.887251;-0.046753;1.017565
892;28397.941589;5.895252;-0.053629;1.017595
893;28440.208435;5.901661;-0.044475;1.018743
894;28481.185913;5.908060;-0.047549;1.020501
895;28523.452759;5.914469;-0.048243;1.022390
896;28564.437866;5.920868;-0.048192;1.022571
897;-10.925293;5.925674;0.000311;0.040527
898;-10.925293;5.930471;0.005160;0.059510
899;-7.080078;5.930471;0.007764;0.060051
900;7.003784;5.928869;0.009292;0.059819
901;7.003784;5.930471;0.010395;0.059497
902;7.003784;5.932074;0.009003;0.059628
